sec,queue_cnt,count
1431,11,0
1431,12,0
1431,13,0
1431,14,0
1431,15,0
1431,16,0
1431,17,0
1431,18,0
1431,19,0
1431,20,0
1431,21,0
1431,22,0
1431,23,0
1431,24,0
1431,25,0
1431,26,0
1431,27,0
1431,28,0
1431,29,0
1431,30,0
1431,31,0
1431,32,0
1432,1,1
1432,2,1
1432,3,1
1432,4,1
1432,5,1
1432,6,1
1432,7,1
1432,8,1
1432,9,0
1432,10,0
1432,11,0
1432,12,0
1432,13,0
1432,14,0
1432,15,0
1432,16,0
1432,17,0
1432,18,0
1432,19,0
1432,20,0
1432,21,0
1432,22,0
1432,23,0
1432,24,0
1432,25,0
1432,26,0
1432,27,0
1432,28,0
1432,29,0
1432,30,0
1432,31,0
1432,32,0
1436,1,2
1436,2,0
1436,3,0
1436,4,0
1436,5,0
1436,6,0
1436,7,0
1436,8,0
1436,9,0
1436,10,0
1436,11,0
1436,12,0
1436,13,0
1436,14,0
1436,15,0
1436,16,0
1436,17,0
1436,18,0
1436,19,0
1436,20,0
1436,21,0
1436,22,0
1436,23,0
1436,24,0
1436,25,0
1436,26,0
1436,27,0
1436,28,0
1436,29,0
1436,30,0
1436,31,0
1436,32,0
1441,1,2
1441,2,0
1441,3,0
1441,4,0
1441,5,0
1441,6,0
1441,7,0
1441,8,0
1441,9,0
1441,10,0
1441,11,0
1441,12,0
1441,13,0
1441,14,0
1441,15,0
1441,16,0
1441,17,0
1441,18,0
1441,19,0
1441,20,0
1441,21,0
1441,22,0
1441,23,0
1441,24,0
1441,25,0
1441,26,0
1441,27,0
1441,28,0
1441,29,0
1441,30,0
1441,31,0
1441,32,0
1442,1,2
1442,2,2
1442,3,2
1442,4,2
1442,5,2
1442,6,2
1442,7,1
1442,8,1
1442,9,1
1442,10,1
1442,11,0
1442,12,0
1442,13,0
1442,14,0
1442,15,0
1442,16,0
1442,17,0
1442,18,0
1442,19,0
1442,20,0
1442,21,0
1442,22,0
1442,23,0
1442,24,0
1442,25,0
1442,26,0
1442,27,0
1442,28,0
1442,29,0
1442,30,0
1442,31,0
1442,32,0
1446,1,2
1446,2,0
1446,3,0
1446,4,0
1446,5,0
1446,6,0
1446,7,0
1446,8,0
1446,9,0
1446,10,0
1446,11,0
1446,12,0
1446,13,0
1446,14,0
1446,15,0
1446,16,0
1446,17,0
1446,18,0
1446,19,0
1446,20,0
1446,21,0
1446,22,0
1446,23,0
1446,24,0
1446,25,0
1446,26,0
1446,27,0
1446,28,0
1446,29,0
1446,30,0
1446,31,0
1446,32,0
1451,1,2
1451,2,0
1451,3,0
1451,4,0
1451,5,0
1451,6,0
1451,7,0
1451,8,0
1451,9,0
1451,10,0
1451,11,0
1451,12,0
1451,13,0
1451,14,0
1451,15,0
1451,16,0
1451,17,0
1451,18,0
1451,19,0
1451,20,0
1451,21,0
1451,22,0
1451,23,0
1451,24,0
1451,25,0
1451,26,0
1451,27,0
1451,28,0
1451,29,0
1451,30,0
1451,31,0
1451,32,0
1452,1,1
1452,2,1
1452,3,2
1452,4,1
1452,5,1
1452,6,1
1452,7,0
1452,8,0
1452,9,0
1452,10,0
1452,11,0
1452,12,0
1452,13,0
1452,14,0
1452,15,0
1452,16,0
1452,17,0
1452,18,0
1452,19,0
1452,20,0
1452,21,0
1452,22,0
1452,23,0
1452,24,0
1452,25,0
1452,26,0
1452,27,0
1452,28,0
1452,29,0
1452,30,0
1452,31,0
1452,32,0
1457,1,2
1457,2,0
1457,3,0
1457,4,0
1457,5,0
1457,6,0
1457,7,0
1457,8,0
1457,9,0
1457,10,0
1457,11,0
1457,12,0
1457,13,0
1457,14,0
1457,15,0
1457,16,0
1457,17,0
1457,18,0
1457,19,0
1457,20,0
1457,21,0
1457,22,0
1457,23,0
1457,24,0
1457,25,0
1457,26,0
1457,27,0
1457,28,0
1457,29,0
1457,30,0
1457,31,0
1457,32,0
1460,1,3
1460,2,0
1460,3,0
1460,4,0
1460,5,0
1460,6,0
1460,7,0
1460,8,0
1460,9,0
1460,10,0
1460,11,0
1460,12,0
1460,13,0
1460,14,0
1460,15,0
1460,16,0
1460,17,0
1460,18,0
1460,19,0
1460,20,0
1460,21,0
1460,22,0
1460,23,0
1460,24,0
1460,25,0
1460,26,0
1460,27,0
1460,28,0
1460,29,0
1460,30,0
1460,31,0
1460,32,0
1463,1,1
1463,2,1
1463,3,1
1463,4,1
1463,5,1
1463,6,1
1463,7,1
1463,8,0
1463,9,0
1463,10,0
1463,11,0
1463,12,0
1463,13,0
1463,14,0
1463,15,0
1463,16,0
1463,17,0
1463,18,0
1463,19,0
1463,20,0
1463,21,0
1463,22,0
1463,23,0
1463,24,0
1463,25,0
1463,26,0
1463,27,0
1463,28,0
1463,29,0
1463,30,0
1463,31,0
1463,32,0
1465,1,16
1465,2,12
1465,3,12
1465,4,11
1465,5,11
1465,6,11
1465,7,11
1465,8,9
1465,9,0
1465,10,0
1465,11,0
1465,12,0
1465,13,0
1465,14,0
1465,15,0
1465,16,0
1465,17,0
1465,18,0
1465,19,0
1465,20,0
1465,21,0
1465,22,0
1465,23,0
1465,24,0
1465,25,0
1465,26,0
1465,27,0
1465,28,0
1465,29,0
1465,30,0
1465,31,0
1465,32,0
1470,1,2
1470,2,0
1470,3,0
1470,4,0
1470,5,0
1470,6,0
1470,7,0
1470,8,0
1470,9,0
1470,10,0
1470,11,0
1470,12,0
1470,13,0
1470,14,0
1470,15,0
1470,16,0
1470,17,0
1470,18,0
1470,19,0
1470,20,0
1470,21,0
1470,22,0
1470,23,0
1470,24,0
1470,25,0
1470,26,0
1470,27,0
1470,28,0
1470,29,0
1470,30,0
1470,31,0
1470,32,0
1473,1,1
1473,2,1
1473,3,1
1473,4,1
1473,5,1
1473,6,1
1473,7,1
1473,8,0
1473,9,0
1473,10,0
1473,11,0
1473,12,0
1473,13,0
1473,14,0
1473,15,0
1473,16,0
1473,17,0
1473,18,0
1473,19,0
1473,20,0
1473,21,0
1473,22,0
1473,23,0
1473,24,0
1473,25,0
1473,26,0
1473,27,0
1473,28,0
1473,29,0
1473,30,0
1473,31,0
1473,32,0
1475,1,2
1475,2,0
1475,3,0
1475,4,0
1475,5,0
1475,6,0
1475,7,0
1475,8,0
1475,9,0
1475,10,0
1475,11,0
1475,12,0
1475,13,0
1475,14,0
1475,15,0
1475,16,0
1475,17,0
1475,18,0
1475,19,0
1475,20,0
1475,21,0
1475,22,0
1475,23,0
1475,24,0
1475,25,0
1475,26,0
1475,27,0
1475,28,0
1475,29,0
1475,30,0
1475,31,0
1475,32,0
1477,1,2
1477,2,1
1477,3,1
1477,4,1
1477,5,1
1477,6,1
1477,7,1
1477,8,1
1477,9,1
1477,10,1
1477,11,1
1477,12,1
1477,13,1
1477,14,1
1477,15,1
1477,16,1
1477,17,0
1477,18,0
1477,19,0
1477,20,0
1477,21,0
1477,22,0
1477,23,0
1477,24,0
1477,25,0
1477,26,0
1477,27,0
1477,28,0
1477,29,0
1477,30,0
1477,31,0
1477,32,0
1480,1,2
1480,2,0
1480,3,0
1480,4,0
1480,5,0
1480,6,0
1480,7,0
1480,8,0
1480,9,0
1480,10,0
1480,11,0
1480,12,0
1480,13,0
1480,14,0
1480,15,0
1480,16,0
1480,17,0
1480,18,0
1480,19,0
1480,20,0
1480,21,0
1480,22,0
1480,23,0
1480,24,0
1480,25,0
1480,26,0
1480,27,0
1480,28,0
1480,29,0
1480,30,0
1480,31,0
1480,32,0
1483,1,1
1483,2,1
1483,3,1
1483,4,1
1483,5,1
1483,6,1
1483,7,1
1483,8,1
1483,9,0
1483,10,0
1483,11,0
1483,12,0
1483,13,0
1483,14,0
1483,15,0
1483,16,0
1483,17,0
1483,18,0
1483,19,0
1483,20,0
1483,21,0
1483,22,0
1483,23,0
1483,24,0
1483,25,0
1483,26,0
1483,27,0
1483,28,0
1483,29,0
1483,30,0
1483,31,0
1483,32,0
1484,1,1
1484,2,0
1484,3,0
1484,4,0
1484,5,0
1484,6,0
1484,7,0
1484,8,0
1484,9,0
1484,10,0
1484,11,0
1484,12,0
1484,13,0
1484,14,0
1484,15,0
1484,16,0
1484,17,0
1484,18,0
1484,19,0
1484,20,0
1484,21,0
1484,22,0
1484,23,0
1484,24,0
1484,25,0
1484,26,0
1484,27,0
1484,28,0
1484,29,0
1484,30,0
1484,31,0
1484,32,0
1485,1,2
1485,2,0
1485,3,0
1485,4,0
1485,5,0
1485,6,0
1485,7,0
1485,8,0
1485,9,0
1485,10,0
1485,11,0
1485,12,0
1485,13,0
1485,14,0
1485,15,0
1485,16,0
1485,17,0
1485,18,0
1485,19,0
1485,20,0
1485,21,0
1485,22,0
1485,23,0
1485,24,0
1485,25,0
1485,26,0
1485,27,0
1485,28,0
1485,29,0
1485,30,0
1485,31,0
1485,32,0
1490,1,11
1490,2,3
1490,3,0
1490,4,0
1490,5,0
1490,6,0
1490,7,0
1490,8,0
1490,9,0
1490,10,0
1490,11,0
1490,12,0
1490,13,0
1490,14,0
1490,15,0
1490,16,0
1490,17,0
1490,18,0
1490,19,0
1490,20,0
1490,21,0
1490,22,0
1490,23,0
1490,24,0
1490,25,0
1490,26,0
1490,27,0
1490,28,0
1490,29,0
1490,30,0
1490,31,0
1490,32,0
1495,1,2
1495,2,0
1495,3,0
1495,4,0
1495,5,0
1495,6,0
1495,7,0
1495,8,0
1495,9,0
1495,10,0
1495,11,0
1495,12,0
1495,13,0
1495,14,0
1495,15,0
1495,16,0
1495,17,0
1495,18,0
1495,19,0
1495,20,0
1495,21,0
1495,22,0
1495,23,0
1495,24,0
1495,25,0
1495,26,0
1495,27,0
1495,28,0
1495,29,0
1495,30,0
1495,31,0
1495,32,0
1498,1,1
1498,2,1
1498,3,1
1498,4,1
1498,5,1
1498,6,1
1498,7,1
1498,8,1
1498,9,0
1498,10,0
1498,11,0
1498,12,0
1498,13,0
1498,14,0
1498,15,0
1498,16,0
1498,17,0
1498,18,0
1498,19,0
1498,20,0
1498,21,0
1498,22,0
1498,23,0
1498,24,0
1498,25,0
1498,26,0
1498,27,0
1498,28,0
1498,29,0
1498,30,0
1498,31,0
1498,32,0
1499,1,1
1499,2,1
1499,3,1
1499,4,0
1499,5,0
1499,6,0
1499,7,0
1499,8,0
1499,9,0
1499,10,0
1499,11,0
1499,12,0
1499,13,0
1499,14,0
1499,15,0
1499,16,0
1499,17,0
1499,18,0
1499,19,0
1499,20,0
1499,21,0
1499,22,0
1499,23,0
1499,24,0
1499,25,0
1499,26,0
1499,27,0
1499,28,0
1499,29,0
1499,30,0
1499,31,0
1499,32,0
